order_id,timestamp,category,item_id,item_name,quantity,unit_price,total_amount,day_type
ORD2026050100276,2026-05-01 13:45:00,Bakery,ITEM018,Bingo 20,1,20,20,normal
ORD2026050100277,2026-05-01 12:34:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026050100278,2026-05-01 11:40:00,Bakery,ITEM018,Bingo 20,1,20,20,normal
ORD2026050100279,2026-05-01 09:29:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100280,2026-05-01 13:42:00,Bakery,ITEM014,Biscuit 35,1,35,35,normal
ORD2026050100281,2026-05-01 13:23:00,Bakery,ITEM024,5 Star,1,20,20,normal
ORD2026050100282,2026-05-01 10:52:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026050100283,2026-05-01 14:03:00,Bakery,ITEM007,Maska Bun,1,40,40,normal
ORD2026050100284,2026-05-01 12:13:00,Bakery,ITEM006,Cream Bun,1,25,25,normal
ORD2026050100285,2026-05-01 11:21:00,Bakery,ITEM026,Munch 5,1,5,5,normal
ORD2026050100286,2026-05-01 14:34:00,Bakery,ITEM015,Lays,1,20,20,normal
ORD2026050100287,2026-05-01 09:15:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026050100288,2026-05-01 13:56:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026050100289,2026-05-01 14:04:00,Bakery,ITEM018,Bingo 20,1,20,20,normal
ORD2026050100290,2026-05-01 12:13:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026050100291,2026-05-01 12:37:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026050100292,2026-05-01 14:10:00,Bakery,ITEM006,Cream Bun,1,25,25,normal
ORD2026050100293,2026-05-01 09:50:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100294,2026-05-01 14:17:00,Bakery,ITEM018,Bingo 20,1,20,20,normal
ORD2026050100295,2026-05-01 11:09:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100296,2026-05-01 11:28:00,Bakery,ITEM002,Veg Puff,1,25,25,normal
ORD2026050100297,2026-05-01 11:41:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026050100298,2026-05-01 16:53:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",2,30,60,normal
ORD2026050100299,2026-05-01 14:12:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026050100300,2026-05-01 12:07:00,Bakery,ITEM020,Chips 30,1,30,30,normal
ORD2026050100301,2026-05-01 11:44:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026050100302,2026-05-01 13:54:00,Bakery,ITEM026,Munch 5,1,5,5,normal
ORD2026050100303,2026-05-01 11:49:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026050100304,2026-05-01 14:01:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026050100305,2026-05-01 11:54:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026050100306,2026-05-01 12:47:00,Bakery,ITEM047,Sprite,3,20,60,normal
ORD2026050100307,2026-05-01 13:10:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",3,30,90,normal
ORD2026050100308,2026-05-01 16:26:00,Bakery,ITEM030,Ice Cream 22,1,22,22,normal
ORD2026050100309,2026-05-01 13:54:00,Bakery,ITEM015,Lays,1,20,20,normal
ORD2026050100310,2026-05-01 12:27:00,Bakery,ITEM015,Lays,3,20,60,normal
ORD2026050100311,2026-05-01 13:28:00,Bakery,ITEM036,Ice Cream 50,1,50,50,normal
ORD2026050100312,2026-05-01 13:01:00,Bakery,ITEM040,Badam Milk,1,40,40,normal
ORD2026050100313,2026-05-01 13:21:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026050100314,2026-05-01 13:58:00,Bakery,ITEM058,Jeera Soda,1,10,10,normal
ORD2026050100315,2026-05-01 13:25:00,Bakery,ITEM027,Ice Cream 10,1,10,10,normal
ORD2026050100316,2026-05-01 11:41:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",3,30,90,normal
ORD2026050100317,2026-05-01 13:48:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100318,2026-05-01 13:27:00,Bakery,ITEM037,Ice Cream 70,1,70,70,normal
ORD2026050100319,2026-05-01 11:57:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100320,2026-05-01 12:25:00,Bakery,ITEM046,Maaza 10,1,10,10,normal
ORD2026050100321,2026-05-01 13:46:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100322,2026-05-01 11:19:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100323,2026-05-01 12:11:00,Bakery,ITEM015,Lays,1,20,20,normal
ORD2026050100324,2026-05-01 14:07:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026050100325,2026-05-01 13:55:00,Bakery,ITEM045,Maaza,4,20,80,normal
ORD2026050100326,2026-05-01 10:03:00,Bakery,ITEM009,Dilkhush,1,25,25,normal
ORD2026050100327,2026-05-01 12:30:00,Bakery,ITEM046,Maaza 10,1,10,10,normal
ORD2026050100328,2026-05-01 11:29:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100329,2026-05-01 11:55:00,Bakery,ITEM054,Appy Fizz Tin,1,40,40,normal
ORD2026050100330,2026-05-01 13:43:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026050100331,2026-05-01 12:16:00,Bakery,ITEM003,Samosa (Big),3,25,75,normal
ORD2026050100332,2026-05-01 11:48:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026050100333,2026-05-01 11:28:00,Bakery,ITEM005,Small Samosa Half Plate,3,15,45,normal
ORD2026050100334,2026-05-01 14:24:00,Bakery,ITEM037,Ice Cream 70,1,70,70,normal
ORD2026050100335,2026-05-01 14:58:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026050100336,2026-05-01 11:53:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100337,2026-05-01 13:54:00,Bakery,ITEM033,Ice Cream 35,1,35,35,normal
ORD2026050100338,2026-05-01 14:16:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026050100339,2026-05-01 14:13:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026050100340,2026-05-01 13:59:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026050100341,2026-05-01 11:44:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100342,2026-05-01 14:11:00,Bakery,ITEM042,Thums Up,1,20,20,normal
ORD2026050100343,2026-05-01 13:46:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026050100344,2026-05-01 11:39:00,Bakery,ITEM035,Ice Cream 45,3,45,135,normal
ORD2026050100345,2026-05-01 12:33:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026050100346,2026-05-01 11:55:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026050100347,2026-05-01 11:06:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026050100348,2026-05-01 12:13:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026050100349,2026-05-01 12:43:00,Bakery,ITEM047,Sprite,3,20,60,normal
ORD2026050100350,2026-05-01 15:43:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026050100351,2026-05-01 14:16:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100352,2026-05-01 14:08:00,Mess,ITEM085,Manchuria Noodles,1,85,85,normal
ORD2026050100353,2026-05-01 11:28:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100354,2026-05-01 13:03:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100355,2026-05-01 13:01:00,Mess,ITEM123,Vada,2,45,90,normal
ORD2026050100356,2026-05-01 12:18:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100357,2026-05-01 13:34:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100358,2026-05-01 13:43:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100359,2026-05-01 13:25:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100360,2026-05-01 10:12:00,Mess,ITEM090,Veg Cheese Sandwich,1,89,89,normal
ORD2026050100361,2026-05-01 13:23:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100362,2026-05-01 13:10:00,Mess,ITEM086,Manchuria Fried Rice,4,100,400,normal
ORD2026050100363,2026-05-01 12:45:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100364,2026-05-01 13:46:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100365,2026-05-01 13:41:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100366,2026-05-01 14:09:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100367,2026-05-01 14:21:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100368,2026-05-01 13:59:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100369,2026-05-01 13:48:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100370,2026-05-01 12:28:00,Mess,ITEM123,Vada,1,45,45,normal
ORD2026050100371,2026-05-01 13:52:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100372,2026-05-01 13:57:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100373,2026-05-01 14:28:00,Mess,ITEM085,Manchuria Noodles,1,85,85,normal
ORD2026050100374,2026-05-01 11:28:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100375,2026-05-01 13:11:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100376,2026-05-01 12:47:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100377,2026-05-01 13:41:00,Mess,ITEM119,Special Meals,1,120,120,normal
ORD2026050100378,2026-05-01 11:39:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100379,2026-05-01 13:59:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100380,2026-05-01 13:44:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100381,2026-05-01 13:47:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100382,2026-05-01 13:58:00,Mess,ITEM084,Veg Fried Rice,2,90,180,normal
ORD2026050100383,2026-05-01 14:48:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100384,2026-05-01 13:30:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100385,2026-05-01 09:06:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100386,2026-05-01 15:41:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100387,2026-05-01 12:22:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100388,2026-05-01 11:20:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100389,2026-05-01 12:01:00,Mess,ITEM126,Masala Dosa,2,45,90,normal
ORD2026050100390,2026-05-01 11:36:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100391,2026-05-01 13:47:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100392,2026-05-01 13:55:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100393,2026-05-01 10:23:00,Mess,ITEM100,Peri Peri Fries,1,69,69,normal
ORD2026050100394,2026-05-01 16:57:00,Mess,ITEM092,Paneer Cheese Sandwich,1,99,99,normal
ORD2026050100395,2026-05-01 15:27:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100396,2026-05-01 14:03:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100397,2026-05-01 11:31:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100398,2026-05-01 10:54:00,Mess,ITEM115,Veg Meals,1,120,120,normal
ORD2026050100399,2026-05-01 14:11:00,Mess,ITEM088,Shezwan Manchuria,1,85,85,normal
ORD2026050100400,2026-05-01 13:39:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100401,2026-05-01 13:16:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100402,2026-05-01 14:07:00,Mess,ITEM105,Margherita Pizza,1,109,109,normal
ORD2026050100403,2026-05-01 11:15:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100404,2026-05-01 12:21:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100405,2026-05-01 12:12:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100406,2026-05-01 13:14:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100407,2026-05-01 12:25:00,Mess,ITEM115,Veg Meals,2,120,240,normal
ORD2026050100408,2026-05-01 11:14:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100409,2026-05-01 09:35:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100410,2026-05-01 13:55:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100411,2026-05-01 13:23:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100412,2026-05-01 12:06:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100413,2026-05-01 11:46:00,Mess,ITEM107,Paneer Tikka Pizza,1,159,159,normal
ORD2026050100414,2026-05-01 14:10:00,Mess,ITEM116,Parota with Kurma,1,55,55,normal
ORD2026050100415,2026-05-01 11:35:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100416,2026-05-01 13:41:00,Mess,ITEM115,Veg Meals,1,120,120,normal
ORD2026050100417,2026-05-01 14:03:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100418,2026-05-01 11:51:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100419,2026-05-01 13:47:00,Mess,ITEM080,Veg Noodles,4,75,300,normal
ORD2026050100420,2026-05-01 13:46:00,Mess,ITEM115,Veg Meals,1,120,120,normal
ORD2026050100421,2026-05-01 11:46:00,Mess,ITEM084,Veg Fried Rice,3,90,270,normal
ORD2026050100422,2026-05-01 11:31:00,Mess,ITEM122,Idly,1,45,45,normal
ORD2026050100423,2026-05-01 10:48:00,Mess,ITEM126,Masala Dosa,4,45,180,normal
ORD2026050100424,2026-05-01 14:03:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100425,2026-05-01 12:50:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100426,2026-05-01 12:43:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100427,2026-05-01 12:54:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100428,2026-05-01 11:25:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100429,2026-05-01 14:42:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100430,2026-05-01 13:42:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100431,2026-05-01 14:46:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100432,2026-05-01 11:24:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100433,2026-05-01 11:52:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100434,2026-05-01 12:52:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100435,2026-05-01 11:32:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100436,2026-05-01 13:57:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100437,2026-05-01 11:23:00,Mess,ITEM106,Garden Fresh Pizza,3,129,387,normal
ORD2026050100438,2026-05-01 13:52:00,Mess,ITEM110,Cheese Corn Pizza,2,129,258,normal
ORD2026050100439,2026-05-01 13:05:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100440,2026-05-01 13:19:00,Mess,ITEM084,Veg Fried Rice,3,90,270,normal
ORD2026050100441,2026-05-01 11:29:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100442,2026-05-01 13:41:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100443,2026-05-01 13:51:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100444,2026-05-01 12:33:00,Mess,ITEM085,Manchuria Noodles,1,85,85,normal
ORD2026050100445,2026-05-01 15:47:00,Mess,ITEM122,Idly,4,45,180,normal
ORD2026050100446,2026-05-01 11:49:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100447,2026-05-01 13:38:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100448,2026-05-01 15:17:00,Mess,ITEM094,Tandoori Paneer Cheese Sandwich,1,99,99,normal
ORD2026050100449,2026-05-01 14:01:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100450,2026-05-01 10:33:00,Mess,ITEM125,Plain Dosa,4,35,140,normal
ORD2026050100451,2026-05-01 09:34:00,Mess,ITEM122,Idly,1,45,45,normal
ORD2026050100452,2026-05-01 13:14:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100453,2026-05-01 12:44:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100454,2026-05-01 15:02:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100455,2026-05-01 11:55:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100456,2026-05-01 13:16:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100457,2026-05-01 13:49:00,Mess,ITEM095,Classic Veg Burger,1,69,69,normal
ORD2026050100458,2026-05-01 11:29:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100459,2026-05-01 13:45:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100460,2026-05-01 15:19:00,Mess,ITEM084,Veg Fried Rice,4,90,360,normal
ORD2026050100461,2026-05-01 15:36:00,Mess,ITEM085,Manchuria Noodles,1,85,85,normal
ORD2026050100462,2026-05-01 13:51:00,Mess,ITEM104,Veg Cheese Balls,1,89,89,normal
ORD2026050100463,2026-05-01 12:52:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100464,2026-05-01 12:52:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100465,2026-05-01 11:59:00,Mess,ITEM083,Schezwan Noodles,1,85,85,normal
ORD2026050100466,2026-05-01 14:02:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100467,2026-05-01 13:10:00,Mess,ITEM122,Idly,1,45,45,normal
ORD2026050100468,2026-05-01 13:12:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100469,2026-05-01 14:11:00,Mess,ITEM126,Masala Dosa,4,45,180,normal
ORD2026050100470,2026-05-01 11:36:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100471,2026-05-01 13:24:00,Mess,ITEM084,Veg Fried Rice,4,90,360,normal
ORD2026050100472,2026-05-01 13:52:00,Mess,ITEM083,Schezwan Noodles,1,85,85,normal
ORD2026050100473,2026-05-01 16:37:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100474,2026-05-01 14:01:00,Mess,ITEM087,Shezwan Fried Rice,2,90,180,normal
ORD2026050100475,2026-05-01 12:30:00,Mess,ITEM105,Margherita Pizza,1,109,109,normal
ORD2026050100476,2026-05-01 13:40:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100477,2026-05-01 09:25:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100478,2026-05-01 13:48:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100479,2026-05-01 14:02:00,Mess,ITEM117,Curd,1,30,30,normal
ORD2026050100480,2026-05-01 13:01:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100481,2026-05-01 13:35:00,Mess,ITEM115,Veg Meals,1,120,120,normal
ORD2026050100482,2026-05-01 13:47:00,Mess,ITEM119,Special Meals,1,120,120,normal
ORD2026050100483,2026-05-01 16:20:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100484,2026-05-01 12:42:00,Mess,ITEM122,Idly,1,45,45,normal
ORD2026050100485,2026-05-01 14:09:00,Mess,ITEM115,Veg Meals,1,120,120,normal
ORD2026050100486,2026-05-01 16:36:00,Mess,ITEM083,Schezwan Noodles,1,85,85,normal
ORD2026050100487,2026-05-01 11:06:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100488,2026-05-01 09:42:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100489,2026-05-01 13:17:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100490,2026-05-01 13:42:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100491,2026-05-01 16:40:00,Mess,ITEM127,Onion Dosa,3,45,135,normal
ORD2026050100492,2026-05-01 14:03:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100493,2026-05-01 12:02:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100494,2026-05-01 12:59:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100495,2026-05-01 13:38:00,Mess,ITEM086,Manchuria Fried Rice,2,100,200,normal
ORD2026050100496,2026-05-01 13:45:00,Mess,ITEM096,Veg Cheese Burger,1,89,89,normal
ORD2026050100497,2026-05-01 10:08:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100498,2026-05-01 13:01:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100499,2026-05-01 13:14:00,Mess,ITEM112,Veg Hot Dog,1,60,60,normal
ORD2026050100500,2026-05-01 16:49:00,Mess,ITEM125,Plain Dosa,3,35,105,normal
ORD2026050100501,2026-05-01 13:14:00,Mess,ITEM125,Plain Dosa,3,35,105,normal
ORD2026050100502,2026-05-01 14:40:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100503,2026-05-01 13:22:00,Mess,ITEM117,Curd,1,30,30,normal
ORD2026050100504,2026-05-01 11:34:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100505,2026-05-01 12:43:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100506,2026-05-01 13:35:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100507,2026-05-01 13:52:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100508,2026-05-01 15:05:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100509,2026-05-01 11:51:00,Mess,ITEM115,Veg Meals,4,120,480,normal
ORD2026050100510,2026-05-01 14:00:00,Mess,ITEM124,Poori,4,45,180,normal
ORD2026050100511,2026-05-01 14:05:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100512,2026-05-01 13:57:00,Mess,ITEM083,Schezwan Noodles,1,85,85,normal
ORD2026050100513,2026-05-01 11:46:00,Mess,ITEM115,Veg Meals,1,120,120,normal
ORD2026050100514,2026-05-01 12:47:00,Mess,ITEM092,Paneer Cheese Sandwich,3,99,297,normal
ORD2026050100515,2026-05-01 14:07:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100516,2026-05-01 11:58:00,Mess,ITEM121,Sweet,1,35,35,normal
ORD2026050100517,2026-05-01 14:03:00,Mess,ITEM091,Tandoori Veg Burger Sandwich,2,89,178,normal
ORD2026050100518,2026-05-01 13:53:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100519,2026-05-01 12:11:00,Mess,ITEM100,Peri Peri Fries,1,69,69,normal
ORD2026050100520,2026-05-01 13:40:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100521,2026-05-01 12:42:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100522,2026-05-01 09:53:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100523,2026-05-01 13:51:00,Mess,ITEM080,Veg Noodles,1,75,75,normal
ORD2026050100524,2026-05-01 11:43:00,Mess,ITEM125,Plain Dosa,3,35,105,normal
ORD2026050100525,2026-05-01 09:37:00,Mess,ITEM122,Idly,1,45,45,normal
ORD2026050100526,2026-05-01 11:51:00,Mess,ITEM120,Curd Rice,1,60,60,normal
ORD2026050100527,2026-05-01 13:17:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100528,2026-05-01 11:21:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100529,2026-05-01 09:34:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100530,2026-05-01 11:45:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100531,2026-05-01 13:52:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100532,2026-05-01 11:21:00,Mess,ITEM084,Veg Fried Rice,1,90,90,normal
ORD2026050100533,2026-05-01 13:44:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100534,2026-05-01 14:00:00,Mess,ITEM127,Onion Dosa,1,45,45,normal
ORD2026050100535,2026-05-01 13:35:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100536,2026-05-01 13:03:00,Mess,ITEM082,Paneer Fried Rice,1,110,110,normal
ORD2026050100537,2026-05-01 13:58:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100538,2026-05-01 11:48:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100539,2026-05-01 13:47:00,Mess,ITEM083,Schezwan Noodles,2,85,170,normal
ORD2026050100540,2026-05-01 09:24:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100541,2026-05-01 12:25:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100542,2026-05-01 13:40:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100543,2026-05-01 13:01:00,Mess,ITEM124,Poori,1,45,45,normal
ORD2026050100544,2026-05-01 12:15:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100545,2026-05-01 11:21:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100546,2026-05-01 11:21:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100547,2026-05-01 14:03:00,Mess,ITEM086,Manchuria Fried Rice,3,100,300,normal
ORD2026050100548,2026-05-01 11:23:00,Mess,ITEM085,Manchuria Noodles,1,85,85,normal
ORD2026050100549,2026-05-01 14:12:00,Mess,ITEM125,Plain Dosa,4,35,140,normal
ORD2026050100550,2026-05-01 13:59:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100551,2026-05-01 14:40:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
ORD2026050100552,2026-05-01 13:45:00,Mess,ITEM086,Manchuria Fried Rice,1,100,100,normal
ORD2026050100553,2026-05-01 11:43:00,Mess,ITEM126,Masala Dosa,1,45,45,normal
ORD2026050100554,2026-05-01 13:26:00,Mess,ITEM081,Veg Manchuria,1,80,80,normal
ORD2026050100555,2026-05-01 09:56:00,Mess,ITEM125,Plain Dosa,1,35,35,normal
